,key,accn,unit,val,form,end,filed,fy
15057,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0001193125-16-439878,USD,-2471000000.0,10-Q,2014-12-27,2016-01-27,2016
15058,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0001193125-15-153166,USD,-3493000000.0,10-Q,2015-03-28,2015-04-28,2015
15059,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0001193125-16-559625,USD,-3493000000.0,10-Q,2015-03-28,2016-04-27,2016
15060,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0001193125-15-259935,USD,-2387000000.0,10-Q,2015-06-27,2015-07-22,2015
15061,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0001628280-16-017809,USD,-2387000000.0,10-Q,2015-06-27,2016-07-27,2016
15062,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0001193125-15-356351,USD,-3102000000.0,10-K,2015-09-26,2015-10-28,2015
15063,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0001628280-16-020309,USD,-3102000000.0,10-K,2015-09-26,2016-10-26,2016
15064,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0001193125-16-439878,USD,-847000000.0,10-Q,2015-12-26,2016-01-27,2016
15065,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0001628280-17-000717,USD,-847000000.0,10-Q,2015-12-26,2017-02-01,2017
15066,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0001193125-16-559625,USD,-1163000000.0,10-Q,2016-03-26,2016-04-27,2016
15067,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0001628280-17-004790,USD,-1163000000.0,10-Q,2016-03-26,2017-05-03,2017
15068,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0001628280-16-017809,USD,-162000000.0,10-Q,2016-06-25,2016-07-27,2016
15069,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-17-000009,USD,-162000000.0,10-Q,2016-06-25,2017-08-02,2017
15070,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0001628280-16-020309,USD,472000000.0,10-K,2016-09-24,2016-10-26,2016
15071,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-17-000070,USD,472000000.0,10-K,2016-09-24,2017-11-03,2017
15072,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-18-000145,USD,472000000.0,10-K,2016-09-24,2018-11-05,2018
15073,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0001628280-17-000717,USD,835000000.0,10-Q,2016-12-31,2017-02-01,2017
15074,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-18-000007,USD,835000000.0,10-Q,2016-12-31,2018-02-02,2018
15075,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0001628280-17-004790,USD,3197000000.0,10-Q,2017-04-01,2017-05-03,2017
15076,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-18-000070,USD,3197000000.0,10-Q,2017-04-01,2018-05-02,2018
15077,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-17-000009,USD,4009000000.0,10-Q,2017-07-01,2017-08-02,2017
15078,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-18-000100,USD,4009000000.0,10-Q,2017-07-01,2018-08-01,2018
15079,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-17-000070,USD,5634000000.0,10-K,2017-09-30,2017-11-03,2017
15080,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-18-000145,USD,5634000000.0,10-K,2017-09-30,2018-11-05,2018
15081,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-19-000119,USD,5634000000.0,10-K,2017-09-30,2019-10-31,2019
15082,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-18-000007,USD,-1619000000.0,10-Q,2017-12-30,2018-02-02,2018
15083,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-19-000010,USD,-1619000000.0,10-Q,2017-12-30,2019-01-30,2019
15084,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-18-000070,USD,-4069000000.0,10-Q,2018-03-31,2018-05-02,2018
15085,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-19-000066,USD,-4069000000.0,10-Q,2018-03-31,2019-05-01,2019
15086,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-18-000100,USD,-2629000000.0,10-Q,2018-06-30,2018-08-01,2018
15087,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-19-000076,USD,-2629000000.0,10-Q,2018-06-30,2019-07-31,2019
15088,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-18-000145,USD,-1081000000.0,10-K,2018-09-29,2018-11-05,2018
15089,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-19-000119,USD,-1081000000.0,10-K,2018-09-29,2019-10-31,2019
15090,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-20-000096,USD,-1081000000.0,10-K,2018-09-29,2020-10-30,2020
15091,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-19-000010,USD,-2005000000.0,10-Q,2018-12-29,2019-01-30,2019
15092,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-20-000010,USD,-2005000000.0,10-Q,2018-12-29,2020-01-29,2020
15093,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-19-000066,USD,2448000000.0,10-Q,2019-03-30,2019-05-01,2019
15094,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-20-000052,USD,2448000000.0,10-Q,2019-03-30,2020-05-01,2020
15095,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-19-000076,USD,1694000000.0,10-Q,2019-06-29,2019-07-31,2019
15096,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-20-000062,USD,1694000000.0,10-Q,2019-06-29,2020-07-31,2020
15097,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-19-000119,USD,-2729000000.0,10-K,2019-09-28,2019-10-31,2019
15098,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-20-000096,USD,-2729000000.0,10-K,2019-09-28,2020-10-30,2020
15099,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-21-000105,USD,-2729000000.0,10-K,2019-09-28,2021-10-29,2021
15100,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-20-000010,USD,-804000000.0,10-Q,2019-12-28,2020-01-29,2020
15101,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-21-000010,USD,-804000000.0,10-Q,2019-12-28,2021-01-28,2021
15102,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-20-000052,USD,141000000.0,10-Q,2020-03-28,2020-05-01,2020
15103,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-21-000056,USD,141000000.0,10-Q,2020-03-28,2021-04-29,2021
15104,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-20-000062,USD,-370000000.0,10-Q,2020-06-27,2020-07-31,2020
15105,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-21-000065,USD,-370000000.0,10-Q,2020-06-27,2021-07-28,2021
15106,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-20-000096,USD,-1063000000.0,10-K,2020-09-26,2020-10-30,2020
15107,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-21-000105,USD,-1063000000.0,10-K,2020-09-26,2021-10-29,2021
15108,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-21-000010,USD,-1417000000.0,10-Q,2020-12-26,2021-01-28,2021
15109,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-21-000056,USD,-1986000000.0,10-Q,2021-03-27,2021-04-29,2021
15110,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-21-000065,USD,277000000.0,10-Q,2021-06-26,2021-07-28,2021
15111,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,0000320193-21-000105,USD,1379000000.0,10-K,2021-09-25,2021-10-29,2021
15112,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001193125-14-383437,USD,1865000000.0,10-K,2014-09-27,2014-10-27,2014
15113,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001193125-15-023732,USD,1865000000.0,8-K,2014-09-27,2015-01-28,2014
15114,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001193125-15-356351,USD,1865000000.0,10-K,2014-09-27,2015-10-28,2015
15115,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001193125-15-023697,USD,62000000.0,10-Q,2014-12-27,2015-01-28,2015
15116,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001193125-16-439878,USD,62000000.0,10-Q,2014-12-27,2016-01-27,2016
15117,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001193125-15-153166,USD,985000000.0,10-Q,2015-03-28,2015-04-28,2015
15118,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001193125-16-559625,USD,985000000.0,10-Q,2015-03-28,2016-04-27,2016
15119,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001193125-15-259935,USD,579000000.0,10-Q,2015-06-27,2015-07-22,2015
15120,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001628280-16-017809,USD,579000000.0,10-Q,2015-06-27,2016-07-27,2016
15121,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001193125-15-356351,USD,5293000000.0,10-K,2015-09-26,2015-10-28,2015
15122,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001628280-16-020309,USD,5293000000.0,10-K,2015-09-26,2016-10-26,2016
15123,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001193125-16-439878,USD,-393000000.0,10-Q,2015-12-26,2016-01-27,2016
15124,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001628280-17-000717,USD,-393000000.0,10-Q,2015-12-26,2017-02-01,2017
15125,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001193125-16-559625,USD,660000000.0,10-Q,2016-03-26,2016-04-27,2016
15126,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001628280-17-004790,USD,660000000.0,10-Q,2016-03-26,2017-05-03,2017
15127,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001628280-16-017809,USD,4154000000.0,10-Q,2016-06-25,2016-07-27,2016
15128,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-17-000009,USD,4154000000.0,10-Q,2016-06-25,2017-08-02,2017
15129,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001628280-16-020309,USD,-869000000.0,10-K,2016-09-24,2016-10-26,2016
15130,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-17-000070,USD,-869000000.0,10-K,2016-09-24,2017-11-03,2017
15131,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-18-000145,USD,-869000000.0,10-K,2016-09-24,2018-11-05,2018
15132,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001628280-17-000717,USD,1550000000.0,10-Q,2016-12-31,2017-02-01,2017
15133,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-18-000007,USD,1550000000.0,10-Q,2016-12-31,2018-02-02,2018
15134,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0001628280-17-004790,USD,-1318000000.0,10-Q,2017-04-01,2017-05-03,2017
15135,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-18-000070,USD,-1318000000.0,10-Q,2017-04-01,2018-05-02,2018
15136,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-17-000009,USD,-143000000.0,10-Q,2017-07-01,2017-08-02,2017
15137,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-18-000100,USD,-143000000.0,10-Q,2017-07-01,2018-08-01,2018
15138,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-17-000070,USD,-1782000000.0,10-K,2017-09-30,2017-11-03,2017
15139,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-18-000145,USD,-1782000000.0,10-K,2017-09-30,2018-11-05,2018
15140,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-19-000119,USD,-1782000000.0,10-K,2017-09-30,2019-10-31,2019
15141,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-18-000007,USD,1621000000.0,10-Q,2017-12-30,2018-02-02,2018
15142,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-19-000010,USD,1621000000.0,10-Q,2017-12-30,2019-01-30,2019
15143,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-18-000070,USD,4070000000.0,10-Q,2018-03-31,2018-05-02,2018
15144,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-19-000066,USD,4070000000.0,10-Q,2018-03-31,2019-05-01,2019
15145,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-18-000100,USD,2619000000.0,10-Q,2018-06-30,2018-08-01,2018
15146,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-19-000076,USD,2619000000.0,10-Q,2018-06-30,2019-07-31,2019
15147,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-18-000145,USD,1044000000.0,10-K,2018-09-29,2018-11-05,2018
15148,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-19-000119,USD,1044000000.0,10-K,2018-09-29,2019-10-31,2019
15149,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-20-000096,USD,1044000000.0,10-K,2018-09-29,2020-10-30,2020
15150,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-19-000010,USD,2011000000.0,10-Q,2018-12-29,2019-01-30,2019
15151,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-20-000010,USD,2011000000.0,10-Q,2018-12-29,2020-01-29,2020
15152,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-19-000066,USD,-2484000000.0,10-Q,2019-03-30,2019-05-01,2019
15153,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-20-000052,USD,-2484000000.0,10-Q,2019-03-30,2020-05-01,2020
15154,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-19-000076,USD,-3720000000.0,10-Q,2019-06-29,2019-07-31,2019
15155,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-20-000062,USD,-3720000000.0,10-Q,2019-06-29,2020-07-31,2020
15156,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-19-000119,USD,-3248000000.0,10-K,2019-09-28,2019-10-31,2019
15157,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-20-000096,USD,-3248000000.0,10-K,2019-09-28,2020-10-30,2020
15158,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-21-000105,USD,-3248000000.0,10-K,2019-09-28,2021-10-29,2021
15159,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-20-000010,USD,-175000000.0,10-Q,2019-12-28,2020-01-29,2020
15160,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-21-000010,USD,-175000000.0,10-Q,2019-12-28,2021-01-28,2021
15161,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-20-000052,USD,1377000000.0,10-Q,2020-03-28,2020-05-01,2020
15162,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-21-000056,USD,1377000000.0,10-Q,2020-03-28,2021-04-29,2021
15163,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-20-000062,USD,401000000.0,10-Q,2020-06-27,2020-07-31,2020
15164,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-21-000065,USD,401000000.0,10-Q,2020-06-27,2021-07-28,2021
15165,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-20-000096,USD,100000000.0,10-K,2020-09-26,2020-10-30,2020
15166,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-21-000105,USD,100000000.0,10-K,2020-09-26,2021-10-29,2021
15167,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-21-000010,USD,1439000000.0,10-Q,2020-12-26,2021-01-28,2021
15168,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-21-000056,USD,2008000000.0,10-Q,2021-03-27,2021-04-29,2021
15169,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-21-000065,USD,2745000000.0,10-Q,2021-06-26,2021-07-28,2021
15170,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,0000320193-21-000105,USD,-357000000.0,10-K,2021-09-25,2021-10-29,2021
15171,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-18-000145,USD,0.0,10-K,2016-09-24,2018-11-05,2018
15172,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-18-000100,USD,126000000.0,10-Q,2017-07-01,2018-08-01,2018
15173,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-18-000145,USD,126000000.0,10-K,2017-09-30,2018-11-05,2018
15174,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-19-000119,USD,126000000.0,10-K,2017-09-30,2019-10-31,2019
15175,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-18-000100,USD,310000000.0,10-Q,2018-06-30,2018-08-01,2018
15176,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-19-000076,USD,310000000.0,10-Q,2018-06-30,2019-07-31,2019
15177,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-18-000145,USD,353000000.0,10-K,2018-09-29,2018-11-05,2018
15178,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-19-000119,USD,353000000.0,10-K,2018-09-29,2019-10-31,2019
15179,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-20-000096,USD,353000000.0,10-K,2018-09-29,2020-10-30,2020
15180,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-19-000076,USD,1526000000.0,10-Q,2019-06-29,2019-07-31,2019
15181,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-20-000062,USD,1526000000.0,10-Q,2019-06-29,2020-07-31,2020
15182,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-19-000119,USD,1634000000.0,10-K,2019-09-28,2019-10-31,2019
15183,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-20-000096,USD,1634000000.0,10-K,2019-09-28,2020-10-30,2020
15184,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-21-000105,USD,1634000000.0,10-K,2019-09-28,2021-10-29,2021
15185,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-20-000062,USD,58000000.0,10-Q,2020-06-27,2020-07-31,2020
15186,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-20-000096,USD,92000000.0,10-K,2020-09-26,2020-10-30,2020
15187,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-21-000105,USD,92000000.0,10-K,2020-09-26,2021-10-29,2021
15188,ProceedsFromSaleAndMaturityOfOtherInvestments,0000320193-21-000105,USD,387000000.0,10-K,2021-09-25,2021-10-29,2021
15189,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-10-012091,USD,2941000000.0,10-K/A,2007-09-29,2010-01-25,2009
15190,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-09-214859,USD,2941000000.0,10-K,2007-09-29,2009-10-27,2009
15191,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-09-153165,USD,2367000000.0,10-Q,2008-06-28,2009-07-22,2009
15192,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-10-012091,USD,4439000000.0,10-K/A,2008-09-27,2010-01-25,2009
15193,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-09-214859,USD,4439000000.0,10-K,2008-09-27,2009-10-27,2009
15194,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-10-012085,USD,2668000000.0,10-Q,2008-12-27,2010-01-25,2010
15195,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-10-088957,USD,5457000000.0,10-Q,2009-03-28,2010-04-21,2010
15196,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-09-153165,USD,9117000000.0,10-Q,2009-06-27,2009-07-22,2009
15197,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-11-282113,USD,10888000000.0,10-K,2009-09-26,2011-10-26,2011
15198,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-10-012091,USD,10888000000.0,10-K/A,2009-09-26,2010-01-25,2009
15199,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-09-214859,USD,10888000000.0,10-K,2009-09-26,2009-10-27,2009
15200,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-10-012085,USD,3199000000.0,10-Q,2009-12-26,2010-01-25,2010
15201,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-10-088957,USD,8686000000.0,10-Q,2010-03-27,2010-04-21,2010
15202,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-11-192493,USD,14048000000.0,10-Q,2010-06-26,2011-07-20,2011
15203,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-13-170623,USD,21788000000.0,8-K,2010-09-25,2013-04-24,2012
15204,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-12-444068,USD,21788000000.0,10-K,2010-09-25,2012-10-31,2012
15205,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-11-282113,USD,21788000000.0,10-K,2010-09-25,2011-10-26,2011
15206,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-12-023398,USD,6853000000.0,10-Q,2010-12-25,2012-01-25,2012
15207,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-12-182321,USD,21705000000.0,10-Q,2011-03-26,2012-04-25,2012
15208,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-12-314552,USD,34301000000.0,10-Q,2011-06-25,2012-07-25,2012
15209,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-11-192493,USD,34301000000.0,10-Q,2011-06-25,2011-07-20,2011
15210,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-13-416534,USD,49416000000.0,10-K,2011-09-24,2013-10-30,2013
15211,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-13-170623,USD,49416000000.0,8-K,2011-09-24,2013-04-24,2012
15212,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-12-444068,USD,49416000000.0,10-K,2011-09-24,2012-10-31,2012
15213,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-11-282113,USD,49416000000.0,10-K,2011-09-24,2011-10-26,2011
15214,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-13-022339,USD,21472000000.0,10-Q,2011-12-31,2013-01-24,2013
15215,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-12-023398,USD,21472000000.0,10-Q,2011-12-31,2012-01-25,2012
15216,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-13-168288,USD,49052000000.0,10-Q,2012-03-31,2013-04-24,2013
15217,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-12-182321,USD,49052000000.0,10-Q,2012-03-31,2012-04-25,2012
15218,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-13-300670,USD,73140000000.0,10-Q,2012-06-30,2013-07-24,2013
15219,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-12-314552,USD,73140000000.0,10-Q,2012-06-30,2012-07-25,2012
15220,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-15-023732,USD,99770000000.0,8-K,2012-09-29,2015-01-28,2014
15221,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-14-383437,USD,99770000000.0,10-K,2012-09-29,2014-10-27,2014
15222,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-13-416534,USD,99770000000.0,10-K,2012-09-29,2013-10-30,2013
15223,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-13-170623,USD,99770000000.0,8-K,2012-09-29,2013-04-24,2012
15224,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-12-444068,USD,99770000000.0,10-K,2012-09-29,2012-10-31,2012
15225,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-14-024487,USD,23002000000.0,10-Q,2012-12-29,2014-01-28,2014
15226,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-13-022339,USD,23002000000.0,10-Q,2012-12-29,2013-01-24,2013
15227,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-14-157311,USD,49188000000.0,10-Q,2013-03-30,2014-04-24,2014
15228,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-13-168288,USD,49188000000.0,10-Q,2013-03-30,2013-04-24,2013
15229,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-14-277160,USD,81734000000.0,10-Q,2013-06-29,2014-07-23,2014
15230,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-13-300670,USD,81734000000.0,10-Q,2013-06-29,2013-07-24,2013
15231,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-15-356351,USD,104130000000.0,10-K,2013-09-28,2015-10-28,2015
15232,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-15-023732,USD,104130000000.0,8-K,2013-09-28,2015-01-28,2014
15233,ProceedsFromSaleOfAvailableForSaleSecurities,0001193125-14-383437,USD,104130000000.0,10-K,2013-09-28,2014-10-27,2014
